BirdID,FinalStage,LayYear,LayYearEstimated,BirthDate,BirthFieldPeriodID,BirthDateEstimated,DeathYear,DeathMonth,DeathDay,DeathStatus,DeathType,Remarks,DoNotEditMe,MergeStatus
356,A,1992,FALSE,01/01/1992,15,FALSE,,,,,,,-2081940993,
357,A,1991,FALSE,23/10/1991,15,FALSE,,,,,,,-1865517825,
358,A,1992,FALSE,15/07/1992,15,FALSE,,,,,,,-1991810049,
359,A,1992,FALSE,05/08/1992,66,FALSE,,,,,,,-229075201,
360,A,1992,TRUE,01/08/1992,66,FALSE,,,,,,,-1347355137,
361,A,1992,TRUE,01/08/1992,66,FALSE,,,,,,,-1107048193,
362,A,1992,TRUE,11/09/1992,66,FALSE,,,,,,,804743167,
363,A,1992,TRUE,01/10/1992,66,FALSE,,,,,,,-1286042881,
364,A,1992,TRUE,01/10/1992,66,FALSE,,,,,,,-1920916993,
365,A,1992,TRUE,01/10/1992,66,FALSE,,,,,,,35871999,
366,A,1992,TRUE,26/10/1992,66,FALSE,1992,,,E,U,,183020543,
367,A,1992,TRUE,26/10/1992,66,FALSE,,,,,,,1821687551,
368,A,1992,TRUE,02/12/1992,67,FALSE,,,,,,,-1013152257,
369,A,1992,TRUE,16/12/1992,67,FALSE,,,,,,,2053189887,
370,A,1992,TRUE,25/12/1992,67,FALSE,,,,,,,-1837158401,
371,A,1992,TRUE,20/01/1993,67,FALSE,,,,,,,1155609343,
372,A,1992,TRUE,20/01/1993,67,FALSE,,,,,,,763832831,
373,A,1992,TRUE,25/12/1992,67,FALSE,,,,,,,-1540274945,
374,A,1992,TRUE,25/02/1993,42,FALSE,,,,,,,509539327,
375,A,1992,TRUE,25/02/1993,42,FALSE,,,,,,,-984488193,
376,A,1992,TRUE,14/03/1993,42,FALSE,,,,,,,-2147152385,
377,A,1992,TRUE,17/03/1993,42,FALSE,,,,,,,1900517631,
378,A,1993,TRUE,07/06/1993,42,FALSE,,,,,,,-1452541953,
379,A,1993,TRUE,09/06/1993,42,FALSE,,,,,,,-1925522689,
380,A,1993,TRUE,15/07/1993,69,FALSE,,,,,,,756691455,
381,A,1994,TRUE,11/06/1994,72,TRUE,,,,,,,-1684525825,
382,A,1993,TRUE,01/12/1993,69,FALSE,,,,,,,-708166657,
383,A,1993,TRUE,14/11/1993,69,TRUE,,,,,,,1177554687,
384,A,1994,TRUE,14/04/1994,69,TRUE,,,,,,,-2012572161,
385,A,1994,TRUE,14/04/1994,69,TRUE,,,,,,,962003199,
386,A,1994,TRUE,22/05/1994,72,TRUE,,,,,,,819838975,
387,A,,FALSE,10/06/1994,72,TRUE,,,,,,,-670727425,
388,A,1994,TRUE,10/06/1994,72,TRUE,,,,,,,693778943,
389,A,1998,TRUE,07/06/1998,24,TRUE,,,,,,,-1862789889,
390,A,,FALSE,11/06/1994,72,TRUE,,,,,,,-1219853313,
391,A,,FALSE,09/09/1993,69,TRUE,,,,,,,-590399745,
392,A,1994,TRUE,12/06/1994,72,TRUE,,,,,,,-1832051201,
393,A,1994,TRUE,05/06/1994,72,TRUE,,,,,,,758081791,
394,A,1993,TRUE,10/09/1994,72,TRUE,,,,,,,-1728804865,
395,A,1993,TRUE,11/09/1993,69,TRUE,,,,,,,1424042751,
396,A,1994,TRUE,21/06/1994,72,TRUE,,,,,,,325534207,
397,A,,FALSE,24/01/1994,69,TRUE,,,,,,,821099775,
398,A,1994,TRUE,19/04/1994,72,TRUE,,,,,,,1023396863,
399,A,1994,TRUE,17/04/1994,72,TRUE,,,,,,,-1697685761,
400,A,1994,TRUE,17/04/1994,72,TRUE,,,,,,,-345201153,
401,A,1994,TRUE,17/04/1994,72,TRUE,,,,,,,-344928001,
402,A,1994,TRUE,18/04/1994,72,TRUE,,,,,,,-2049945601,
403,A,1993,TRUE,14/12/1993,69,TRUE,,,,,,,-1754410241,
404,A,1993,TRUE,14/12/1993,69,TRUE,,,,,,,-1335801345,
405,A,1993,TRUE,15/12/1993,69,TRUE,,,,,,,-1406999297,
406,A,1994,TRUE,19/04/1994,72,TRUE,,,,,,,1426723839,
407,A,1994,TRUE,19/04/1994,72,TRUE,,,,,,,902858495,
408,A,1994,TRUE,20/04/1994,72,TRUE,,,,,,,-251056641,
409,A,1994,TRUE,23/04/1994,72,TRUE,,,,,,,-692373249,
410,A,1994,TRUE,23/04/1994,72,TRUE,,,,,,,1334908927,
411,A,1994,TRUE,23/04/1994,72,TRUE,,,,,,,390822655,
412,A,1994,TRUE,23/04/1994,72,TRUE,,,,,,,426267135,
413,A,1994,TRUE,24/04/1994,72,TRUE,,,,,,,925748479,
414,A,1994,TRUE,24/04/1994,72,TRUE,,,,,,,-511091713,
415,A,1994,TRUE,24/04/1994,72,TRUE,,,,,,,-2022527233,
416,A,1994,TRUE,26/04/1994,72,TRUE,,,,,,,-1765624321,
417,A,1993,TRUE,22/12/1993,69,TRUE,,,,,,,-1783717633,
418,A,1994,TRUE,26/04/1994,72,TRUE,,,,,,,-2108235777,
419,A,1994,TRUE,28/04/1994,72,TRUE,,,,,,,-1340464385,
420,A,1994,TRUE,28/04/1994,72,TRUE,,,,,,,1000102399,
421,A,1993,TRUE,24/12/1993,69,TRUE,,,,,,,-1968065281,
422,A,1994,TRUE,28/04/1994,72,TRUE,,,,,,,949855231,
423,A,1994,TRUE,28/04/1994,72,TRUE,,,,,,,223729407,
424,A,1993,TRUE,28/12/1993,69,TRUE,,,,,,,-474399233,
425,A,1994,TRUE,02/05/1994,72,TRUE,,,,,,,-1830090497,
426,A,1974,TRUE,14/08/1974,1,TRUE,,,,,,"Assume A, birthdate = catch-365 (OH)",1581361151,
427,A,1975,TRUE,19/03/1975,1,TRUE,,,,,,DOB should be catch-365 (HD Mar 2019),561629951,
428,A,1977,TRUE,12/03/1977,1,TRUE,,,,,,"Assume A, birthdate = catch-365 (OH)",1478320639,
429,A,1978,TRUE,13/03/1978,1,TRUE,,,,,,,1666096383,
430,A,1984,TRUE,22/07/1984,4,TRUE,,,,,,,-1536758785,
431,A,1986,TRUE,11/09/1986,6,FALSE,,,,,,,1763311359,
432,A,1986,TRUE,14/09/1986,6,FALSE,,,,,,,1930216959,
433,A,1986,TRUE,21/09/1986,6,FALSE,,,,,,,2098229503,
434,A,1986,TRUE,22/09/1986,6,FALSE,,,,,,,1467052031,
435,A,1986,TRUE,13/09/1986,6,FALSE,,,,,,,-1895140609,
436,A,1992,TRUE,10/12/1992,14,TRUE,,,,,,,-2079626753,
437,A,1992,TRUE,10/12/1992,14,TRUE,,,,,,,27559167,
438,A,1992,TRUE,07/08/1992,14,TRUE,,,,,,,-486198273,
439,A,1992,TRUE,07/08/1992,14,TRUE,,,,,,,-530635009,
440,A,1992,TRUE,07/08/1992,14,TRUE,,,,,,,-203600385,
441,A,1992,TRUE,07/08/1992,14,TRUE,,,,,,,-960571137,
442,A,1992,TRUE,08/08/1992,14,TRUE,,,,,,,-1777977345,
443,A,1992,TRUE,08/08/1992,14,TRUE,,,,,,,7084799,
444,A,1992,TRUE,11/12/1992,14,TRUE,,,,,,,679899647,
445,A,1992,TRUE,11/12/1992,14,TRUE,,,,,,,-1437373185,
446,A,1992,FALSE,10/08/1992,14,TRUE,,,,,,,-1499956225,
447,A,1992,TRUE,08/08/1992,14,TRUE,,,,,,,-591048961,
448,A,1992,TRUE,08/08/1992,14,TRUE,,,,,,,-1454713345,
449,A,1992,FALSE,09/08/1992,14,TRUE,,,,,,"DOB was blank, OH to catch, HD to catch-365",647381247,
450,A,1992,TRUE,09/08/1992,14,TRUE,,,,,,,1981808639,
451,A,,FALSE,09/08/1992,14,TRUE,,,,,,,-515980545,
452,A,1992,TRUE,13/12/1992,14,TRUE,,,,,,,-2102494721,
453,A,1992,TRUE,10/08/1992,14,TRUE,,,,,,"DOB was blank, OH to catch, HD to catch-365",637228287,
454,A,1992,TRUE,10/08/1992,14,TRUE,,,,,,,356566015,
455,A,1992,TRUE,10/08/1992,14,TRUE,,,,,,,1810659071,
456,A,1992,TRUE,10/08/1992,14,TRUE,,,,,,,-361406977,
457,A,1992,TRUE,10/08/1992,14,TRUE,,,,,,,389458175,
458,A,1992,TRUE,11/08/1992,14,TRUE,,,,,,"BirthDate was wrong, now correct (OH)",132040703,
459,A,1992,TRUE,11/08/1992,14,TRUE,,,,,,,-2128450817,
460,A,1992,TRUE,14/12/1992,14,TRUE,,,,,,,597918207,
461,A,1992,TRUE,11/08/1992,14,TRUE,,,,,,,1094466815,
462,A,1992,TRUE,11/08/1992,14,TRUE,,,,,,,1226705919,
463,A,1993,TRUE,13/07/1993,69,TRUE,,,,,,,-1082876161,
464,A,1992,TRUE,10/08/1992,14,TRUE,,,,,,,-1568872961,
465,A,1992,TRUE,11/08/1992,14,TRUE,,,,,,,1463816447,
466,A,,FALSE,11/08/1993,16,TRUE,,,,,,,-1889366017,
467,A,1992,TRUE,11/08/1992,14,TRUE,,,,,,,-1816718593,
468,A,1992,TRUE,11/08/1992,14,TRUE,,,,,,"BirthDate was wrong, now corrected (OH)",1887799807,
469,A,1992,TRUE,11/08/1992,14,TRUE,,,,,,,1287005439,
470,A,1992,TRUE,12/08/1992,14,TRUE,,,,,,,-800041985,
471,A,1992,TRUE,12/08/1992,14,TRUE,,,,,,,-1392654593,
472,A,1992,TRUE,15/12/1992,14,TRUE,,,,,,,-796824065,
473,A,1992,TRUE,12/08/1992,14,TRUE,,,,,,,1767012607,
474,A,1992,TRUE,12/08/1992,14,TRUE,,,,,,,80435199,
475,A,,FALSE,12/08/1992,14,TRUE,,,,,,,-1331905793,
476,A,1992,TRUE,12/08/1992,14,TRUE,,,,,,,578064895,
477,A,,FALSE,14/08/1992,14,TRUE,,,,,,,-1660351233,
478,A,1992,TRUE,12/08/1992,14,TRUE,,,,,,"DOB was blank, OH to catch date, HD to catch-365",754424831,
479,A,1992,TRUE,16/08/1992,14,TRUE,,,,,,,774369023,
480,A,2004,FALSE,13/08/1993,69,TRUE,,,,,,,128120319,
481,A,1993,TRUE,17/05/1993,42,TRUE,,,,,,,336453887,
482,A,,FALSE,13/08/1992,66,TRUE,,,,,,,-1808195585,
483,A,1992,TRUE,17/12/1992,67,TRUE,,,,,,,-747412737,
484,A,1992,TRUE,14/08/1992,66,TRUE,,,,,,,-963601921,
485,A,2004,FALSE,14/08/1992,66,TRUE,,,,,,,181728511,
486,A,,FALSE,14/08/1992,66,TRUE,,,,,,,1429464063,
487,A,1992,TRUE,31/05/1993,42,FALSE,,,,,,,-527231233,
488,A,1992,TRUE,14/08/1992,66,TRUE,,,,,,,-285114881,
489,A,1992,TRUE,14/08/1992,66,TRUE,,,,,,,-502118145,
490,A,1993,TRUE,14/08/1993,69,TRUE,,,,,,,499902463,
491,A,1993,TRUE,17/05/1993,42,TRUE,,,,,,,-606401793,
492,A,1993,TRUE,17/05/1993,42,TRUE,,,,,,,1039770111,
493,A,1992,TRUE,15/08/1992,66,TRUE,,,,,,,1924783359,
494,A,1990,TRUE,02/07/1990,12,TRUE,,,,,,,858074111,
495,A,1993,TRUE,08/07/1993,16,TRUE,,,,,,,-2048966913,
496,A,1993,TRUE,08/07/1993,16,TRUE,,,,,,,-1044576769,
497,A,1993,TRUE,08/07/1993,16,TRUE,,,,,,,-1577078529,
498,A,1993,TRUE,10/11/1993,16,TRUE,,,,,,,-1247563777,
499,A,1993,TRUE,08/07/1993,16,TRUE,,,,,,,225686271,
500,A,1991,TRUE,03/05/1991,14,FALSE,,,,,,,1037019647,
501,A,1994,TRUE,09/04/1994,17,TRUE,,,,,,,894944511,
502,A,1993,TRUE,08/07/1993,16,TRUE,,,,,,,619410431,
503,A,1993,TRUE,08/07/1993,16,TRUE,,,,,,,-2085853441,
504,A,1993,TRUE,08/07/1993,16,TRUE,,,,,,,-822768129,
505,A,1993,TRUE,08/07/1993,16,TRUE,,,,,,,-428467969,
506,A,1993,TRUE,08/07/1993,16,TRUE,,,,,,,601913343,
507,A,1993,TRUE,08/07/1993,16,TRUE,,,,,,,-1881318657,
508,A,1993,TRUE,08/07/1993,16,TRUE,,,,,,,-818761217,
509,A,1993,TRUE,08/07/1993,16,TRUE,,,,,,,-1219580673,
510,A,1993,TRUE,11/07/1993,16,TRUE,,,,,,,2091301887,
511,A,1993,TRUE,11/07/1993,16,TRUE,,,,,,,1671073535,
512,A,1993,TRUE,11/07/1993,16,TRUE,,,,,,,-104131073,
513,A,1993,TRUE,14/11/1993,69,TRUE,,,,,,,-2045411073,
514,A,1991,TRUE,02/03/1992,15,TRUE,,,,,,,1688354815,
515,A,1994,TRUE,14/04/1994,69,TRUE,,,,,,,-289930497,
516,A,1993,TRUE,13/07/1993,69,TRUE,,,,,,,-817710593,
517,A,1993,TRUE,13/07/1993,69,TRUE,,,,,,,-515992321,
518,A,1994,TRUE,14/04/1994,69,TRUE,,,,,,,7799807,
519,A,1993,TRUE,13/07/1993,69,TRUE,,,,,,,1397339903,
520,A,1994,TRUE,13/07/1994,72,FALSE,,,,,,,962436607,
521,A,1994,TRUE,17/05/1994,17,FALSE,,,,,,,461236479,
522,A,1993,TRUE,16/07/1993,16,TRUE,,,,,,,671680511,
523,A,1993,TRUE,16/07/1993,16,TRUE,,,,,,,-1717327105,
524,A,1993,TRUE,16/07/1993,16,TRUE,,,,,,,1864352255,
525,A,1993,TRUE,16/07/1993,16,TRUE,,,,,,,-1614316289,
526,A,1994,TRUE,17/05/1994,17,FALSE,,,,,,,1786530815,
527,A,1994,TRUE,17/05/1994,17,FALSE,,,,,,,-1537614081,
528,A,1993,TRUE,16/07/1993,16,TRUE,,,,,,,416097791,
529,A,1993,TRUE,16/07/1993,16,TRUE,,,,,,,-2058399489,
530,A,1993,TRUE,16/07/1993,16,TRUE,,,,,,,1379192831,
531,A,1993,TRUE,16/07/1993,16,TRUE,,,,,,,1681937151,
532,A,1994,TRUE,19/04/1994,48,TRUE,,,,,,,-1276524033,
533,A,1994,TRUE,20/04/1994,48,TRUE,,,,,,,1669948671,
534,A,1993,TRUE,19/07/1993,46,TRUE,,,,,,,-388590593,
535,A,1993,TRUE,19/07/1993,46,TRUE,,,,,,,1282082559,
536,A,1993,TRUE,20/07/1993,46,TRUE,,,,,,,926526975,
537,A,1993,TRUE,20/07/1993,46,TRUE,,,,,,,1714010367,
538,A,1993,TRUE,19/07/1993,46,TRUE,,,,,,,2068158463,
539,A,1993,TRUE,21/07/1993,16,TRUE,,,,,,,103676671,
540,A,1993,TRUE,21/07/1993,16,TRUE,,,,,,,-155135489,
541,A,1993,TRUE,21/07/1993,16,TRUE,,,,,,,-1591456513,
542,A,1993,TRUE,21/07/1993,16,TRUE,,,,,,,-1650074625,
543,A,1993,TRUE,21/07/1993,16,TRUE,,,,,,,1696411391,
544,A,1993,TRUE,21/07/1993,16,TRUE,,,,,,,-943507969,
545,A,1993,TRUE,23/07/1993,16,TRUE,,,,,,,-1532157697,
546,A,1993,TRUE,23/07/1993,16,TRUE,,,,,,,1868259327,
547,A,1993,TRUE,23/07/1993,16,TRUE,,,,,,,-1693670657,
548,A,1993,TRUE,24/07/1993,16,TRUE,,,,,,,1690622463,
549,A,1993,TRUE,24/07/1993,16,TRUE,,,,,,,1362638079,
550,A,1993,TRUE,24/07/1993,16,TRUE,,,,,,,520758271,
551,A,1993,TRUE,24/07/1993,16,TRUE,,,,,,,-1408215297,
552,A,1993,TRUE,24/07/1993,16,TRUE,,,,,,,294239743,
553,A,1993,TRUE,24/07/1993,16,TRUE,,,,,,,-344356609,
554,A,1993,TRUE,24/07/1993,16,TRUE,,,,,,,-1365891073,
555,A,1993,TRUE,24/07/1993,16,TRUE,,,,,,,578571007,
556,A,1993,TRUE,24/07/1993,16,TRUE,,,,,,,2132140543,
557,A,1993,TRUE,24/07/1993,16,TRUE,,,,,,,1885674751,
558,A,1993,TRUE,24/07/1993,16,TRUE,,,,,,,-148673537,
559,A,1993,TRUE,24/07/1993,16,TRUE,,,,,,,48529151,
560,A,1993,TRUE,24/07/1993,16,TRUE,,,,,,,-273857025,
561,A,1993,TRUE,24/07/1993,16,TRUE,,,,,,,690942207,
562,A,1993,TRUE,27/07/1993,16,TRUE,,,,,,,-317329409,
563,A,1994,TRUE,19/07/1994,17,FALSE,,,,,,,1897215,
564,A,1994,TRUE,02/05/1994,72,TRUE,,,,,,,-1697388033,
565,A,1994,TRUE,03/05/1994,72,TRUE,,,,,,,2135622911,
566,A,1993,TRUE,29/12/1993,69,TRUE,,,,,,,605139967,
567,A,1994,TRUE,03/05/1994,72,TRUE,,,,,,,-281434369,
568,A,1994,TRUE,10/05/1994,72,TRUE,,,,,,,1364053503,
569,A,1994,TRUE,10/05/1994,72,TRUE,,,,,,,275601663,
570,A,1994,TRUE,10/05/1994,72,TRUE,,,,,,,-1829062657,
571,A,1994,TRUE,12/05/1994,72,TRUE,,,,,,,2072943359,
572,A,1994,TRUE,12/05/1994,72,TRUE,,,,,,,1629417983,
573,A,1994,TRUE,12/05/1994,72,TRUE,,,,,,,42593535,
574,A,1995,FALSE,13/05/1994,72,TRUE,,,,,,,-1745552385,
575,A,1994,TRUE,13/05/1994,72,TRUE,,,,,,,447729407,
576,A,1993,TRUE,09/01/1994,69,TRUE,,,,,,,-1182050817,
577,A,1993,TRUE,09/01/1994,69,TRUE,,,,,,,-1747664641,
578,A,1994,TRUE,15/05/1994,72,TRUE,,,,,,,1013219327,
579,A,1994,TRUE,16/05/1994,72,TRUE,,,,,,,1081164543,
580,A,1993,TRUE,11/01/1994,69,TRUE,,,,,,,1326905855,
581,A,1994,TRUE,19/05/1994,72,TRUE,,,,,,,46257407,
582,A,1994,TRUE,19/05/1994,72,TRUE,,,,,,,-1192410113,
583,A,1994,TRUE,19/05/1994,72,TRUE,,,,,,,-756615425,
584,A,1994,TRUE,20/05/1994,72,TRUE,,,,,,,-1081745921,
585,A,1994,TRUE,20/05/1994,72,TRUE,,,,,,,2047158527,
586,A,1994,TRUE,21/05/1994,72,TRUE,,,,,,,963856383,
587,A,1994,TRUE,21/05/1994,72,TRUE,,,,,,,-563811585,
588,A,1994,TRUE,21/05/1994,72,TRUE,,,,,,,903610879,
589,A,1994,TRUE,21/05/1994,72,TRUE,,,,,,,-1936540417,
590,A,1994,TRUE,22/05/1994,72,TRUE,,,,,,,-518353921,
591,A,1994,TRUE,22/05/1994,72,TRUE,,,,,,,-1988157697,
592,A,1994,TRUE,22/05/1994,72,TRUE,,,,,,,-1906481665,
594,A,1993,TRUE,08/07/1993,16,TRUE,,,,,,,-1247899393,
595,A,1993,TRUE,08/07/1993,16,TRUE,,,,,,,239538175,
596,A,1993,TRUE,08/07/1993,16,TRUE,,,,,,,1225364223,
597,A,1994,TRUE,09/04/1994,17,TRUE,,,,,,,-1165096449,
598,A,1993,TRUE,09/07/1993,16,TRUE,,,,,,,815572223,
599,A,1993,TRUE,09/07/1993,16,TRUE,,,,,,,-560147457,
600,A,1993,TRUE,10/07/1993,16,TRUE,,,,,,,1410877183,
601,A,1993,TRUE,10/07/1993,16,TRUE,,,,,,,1697771007,
602,A,1993,TRUE,10/07/1993,16,TRUE,,,,,,,222361855,
603,A,1993,TRUE,10/07/1993,16,TRUE,,,,,,,-218114049,
604,A,1993,TRUE,10/07/1993,16,TRUE,,,,,,,1476344575,
605,A,1993,TRUE,10/07/1993,16,TRUE,,,,,,,-699592193,
606,A,1993,TRUE,10/07/1993,16,TRUE,,,,,,,-2088792833,
607,A,1993,TRUE,10/07/1993,16,TRUE,,,,,,,1939086335,
608,A,1993,TRUE,11/07/1993,16,TRUE,,,,,,,1817341695,
609,A,1993,TRUE,11/07/1993,16,TRUE,,,,,,,388199935,
610,A,1993,TRUE,12/07/1993,69,TRUE,,,,,,,-2020843265,
611,A,1993,TRUE,12/07/1993,69,TRUE,,,,,,,1404936191,
612,A,1994,TRUE,13/04/1994,69,TRUE,,,,,,,1189470975,
613,A,1993,TRUE,12/07/1993,69,TRUE,,,,,,,1446582783,
614,A,1993,TRUE,12/07/1993,69,TRUE,,,,,,,-1646562049,
615,A,1994,TRUE,13/04/1994,69,TRUE,,,,,,,-702520321,
616,A,1993,TRUE,12/07/1993,69,TRUE,,,,,,,-1345480961,
617,A,1994,TRUE,13/04/1994,69,TRUE,,,,,,,-1957560833,
618,A,1994,TRUE,13/04/1994,69,TRUE,,,,,,,-283064065,
619,A,1993,TRUE,13/07/1993,69,TRUE,,,,,,,1352689663,
620,A,1994,TRUE,14/04/1994,69,TRUE,,,,,,,895322879,
621,A,1994,TRUE,14/04/1994,69,TRUE,,,,,,,1534206463,
622,A,1993,TRUE,13/07/1993,69,TRUE,,,,,,,-1672454913,
623,A,1993,TRUE,13/07/1993,69,TRUE,,,,,,,811707391,
624,A,1994,TRUE,14/04/1994,69,TRUE,,,,,,,539606783,
625,A,1994,TRUE,15/04/1994,72,TRUE,,,,,,,1021150719,
626,A,1994,TRUE,15/04/1994,72,TRUE,,,,,,,1386098943,
627,A,1994,TRUE,17/04/1994,17,TRUE,,,,,,,1036529663,
628,A,1993,TRUE,16/07/1993,16,TRUE,,,,,,,-1492765953,
629,A,1993,TRUE,16/07/1993,16,TRUE,,,,,,,-619173377,
630,A,1993,TRUE,16/07/1993,16,TRUE,,,,,,,528368895,
631,A,1994,TRUE,17/05/1994,17,FALSE,,,,,,,544732159,
632,A,1993,TRUE,16/07/1993,16,TRUE,,,,,,,1661396735,
633,A,1993,TRUE,16/07/1993,16,TRUE,,,,,,,-1159328257,
634,A,1993,TRUE,17/07/1993,16,TRUE,,,,,,,-2069587713,
635,A,1993,TRUE,17/07/1993,16,TRUE,,,,,,,592771071,
636,A,1993,TRUE,17/07/1993,16,TRUE,,,,,,,58710783,
637,A,1993,TRUE,17/07/1993,16,TRUE,,,,,,,508244479,
638,A,1993,TRUE,17/07/1993,16,TRUE,,,,,,,-872076033,
639,A,1994,TRUE,18/04/1994,17,TRUE,,,,,,,948124671,
640,A,1993,TRUE,17/07/1993,16,TRUE,,,,,,,1107627775,
641,A,1993,TRUE,17/07/1993,16,TRUE,,,,,,,680236543,
642,A,1993,TRUE,17/07/1993,16,TRUE,,,,,,,-1680604929,
643,A,1993,TRUE,18/07/1993,46,TRUE,,,,,,,1030143999,
644,A,1993,TRUE,18/07/1993,46,TRUE,,,,,,,376079103,
645,A,,FALSE,18/07/1993,46,TRUE,,,,,,,1110129151,
646,A,1993,TRUE,18/07/1993,46,TRUE,,,,,,,-897248001,
647,A,1993,TRUE,20/11/1993,48,TRUE,,,,,,,2124645375,
648,A,1993,TRUE,18/07/1993,46,TRUE,,,,,,,717502207,
649,A,1993,TRUE,18/07/1993,46,TRUE,,,,,,,-1125245441,
650,A,1993,TRUE,18/07/1993,46,TRUE,,,,,,,1925998847,
651,A,1993,TRUE,18/07/1993,46,TRUE,,,,,,,2082310143,
652,A,1993,TRUE,19/07/1993,46,TRUE,,,,,,,-1889129729,
653,A,1994,TRUE,20/04/1994,48,TRUE,,,,,,,-1210564097,
654,A,1993,TRUE,19/07/1993,46,TRUE,,,,,,,1201536255,
655,A,1994,TRUE,20/04/1994,48,TRUE,,,,,,,-319239169,
656,A,1993,TRUE,19/07/1993,46,TRUE,,,,,,,-1360765185,
657,A,1993,TRUE,19/07/1993,46,TRUE,,,,,,,1127065087,
658,A,1990,TRUE,02/07/1990,45,TRUE,,,,,,,674091263,
659,A,1993,TRUE,20/07/1993,46,TRUE,,,,,,,60379135,
660,A,1993,TRUE,20/07/1993,46,TRUE,,,,,,,-2112695553,
661,A,1993,TRUE,20/07/1993,46,TRUE,,,,,,,-999142913,
662,A,1993,TRUE,20/07/1993,46,TRUE,,,,,,,-202382081,
663,A,1993,TRUE,21/07/1993,16,TRUE,,,,,,,-240970753,
664,A,1993,TRUE,21/07/1993,16,TRUE,,,,,,,67471103,
665,A,1993,TRUE,21/07/1993,16,TRUE,,,,,,,-1704317441,
666,A,1993,TRUE,21/07/1993,16,TRUE,,,,,,,-1634191105,
667,A,1994,TRUE,22/04/1994,17,TRUE,,,,,,,-1409673217,
668,A,1994,TRUE,23/04/1994,17,TRUE,,,,,,,-435127553,
669,A,1993,TRUE,23/07/1993,16,TRUE,,,,,,,18436607,
670,A,1993,TRUE,23/07/1993,16,TRUE,,,,,,,-2078618369,
671,A,1993,TRUE,23/07/1993,16,TRUE,,,,,,,-289252353,
672,A,1993,TRUE,25/11/1993,16,TRUE,,,,,,,-2084065537,
673,A,1993,TRUE,24/07/1993,16,TRUE,,,,,,,902018559,
674,A,1993,TRUE,24/07/1993,16,TRUE,,,,,,,-55860993,
675,A,1993,TRUE,24/07/1993,16,TRUE,,,,,,,-2124423169,
676,A,1993,TRUE,24/07/1993,16,TRUE,,,,,,,385819391,
677,A,1993,TRUE,24/07/1993,16,TRUE,,,,,,,-621979137,
678,A,1993,TRUE,24/07/1993,16,TRUE,,,,,,,817804543,
679,A,1993,TRUE,25/07/1993,16,TRUE,,,,,,,-1166629889,
680,A,1993,TRUE,25/07/1993,16,TRUE,,,,,,,734713599,
681,A,1993,TRUE,25/07/1993,16,TRUE,,,,,,,-1671807489,
682,A,1994,TRUE,03/05/1994,72,TRUE,,,,,,,755501311,
683,A,1994,TRUE,04/05/1994,72,TRUE,,,,,,,1139451903,
684,A,1994,TRUE,04/05/1994,72,TRUE,,,,,,,1417595647,
685,A,1994,TRUE,04/05/1994,72,TRUE,,,,,,,319709695,
686,A,1994,TRUE,04/05/1994,72,TRUE,,,,,,,914070783,
687,A,1994,TRUE,07/05/1994,72,TRUE,,,,,,,517991423,
688,A,1994,TRUE,08/05/1994,72,TRUE,,,,,,,498007807,
689,A,1994,TRUE,08/05/1994,72,TRUE,,,,,,,-380779009,
690,A,1994,TRUE,08/05/1994,72,TRUE,,,,,,,1582133503,
691,A,1994,TRUE,09/05/1994,72,TRUE,,,,,,,-407212033,
692,A,1994,TRUE,23/05/1994,72,TRUE,,,,,,,1110405887,
693,A,1994,TRUE,24/05/1994,72,TRUE,,,,,,,1050438143,
694,A,1994,TRUE,24/05/1994,72,TRUE,,,,,,,1441891583,
695,A,1994,TRUE,24/05/1994,72,TRUE,,,,,,,1511928831,
696,A,1994,TRUE,24/05/1994,72,TRUE,,,,,,,521414399,
697,A,1994,TRUE,29/05/1994,72,TRUE,,,,,,,1270763007,
698,A,1993,TRUE,24/01/1994,69,TRUE,,,,,,,-2095326977,
699,A,1994,TRUE,30/05/1994,72,TRUE,,,,,,,351221759,
700,A,1994,TRUE,30/05/1994,72,TRUE,,,,,,,1739660031,
701,A,1994,TRUE,30/05/1994,72,TRUE,,,,,,,1186427391,
702,A,1994,TRUE,30/05/1994,72,TRUE,,,,,,,1405119743,
703,A,1993,TRUE,25/01/1994,69,TRUE,,,,,,,-1638827009,
704,A,1994,TRUE,30/05/1994,72,TRUE,,,,,,,429543167,
705,A,1994,TRUE,30/05/1994,72,TRUE,,,,,,,-2033461761,
706,A,1994,TRUE,31/05/1994,72,TRUE,,,,,,,-770490113,
707,A,1994,TRUE,31/05/1994,72,TRUE,,,,,,,-1482096641,
708,A,1994,TRUE,31/05/1994,72,TRUE,,,,,,,-1331444993,
709,A,1991,FALSE,14/08/1991,15,FALSE,,,,,,,-394298881,
710,A,1994,TRUE,02/06/1994,72,TRUE,,,,,,,2022200575,
711,A,1994,TRUE,02/06/1994,72,TRUE,,,,,,,-1852193793,
712,A,1994,TRUE,02/06/1994,72,TRUE,,,,,,,-1696499969,
713,A,1994,TRUE,02/06/1994,72,TRUE,,,,,,,1905679871,
714,A,1994,TRUE,03/06/1994,72,TRUE,,,,,,,1171499263,
715,A,1994,TRUE,03/06/1994,72,TRUE,,,,,,,805816319,
716,A,1993,TRUE,29/01/1994,69,TRUE,,,,,,,-324572417,
717,A,1994,TRUE,03/06/1994,72,TRUE,,,,,,,890536447,
